
Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ47,OUT046,720.7024107545565
DRN36,OUT049,1683.403725076683
NCY06,OUT035,2186.545696680339
FDE52,OUT035,1667.7100348612553
NCB54,OUT045,1960.2734232898456
NCF31,OUT035,2544.246719333174
FDJ08,OUT027,4390.7626543479155
NCC07,OUT017,1827.1444492907679
NCD19,OUT027,2337.0849311304028
FDL46,OUT049,2028.7564046335767
FDM20,OUT045,3747.4870288986035
NCI06,OUT010,943.039876100247
DRM11,OUT035,4122.364533017646
NCH07,OUT018,2216.561537605647
FDS23,OUT013,2100.727800630189
FDO49,OUT018,669.611070012117
FDS35,OUT049,1217.22171406127
DRK39,OUT045,1285.9726813735947
DRI39,OUT049,1099.978006582694
FDV04,OUT017,2624.8631109665657
NCN14,OUT035,2975.483390659306
FDH08,OUT013,3643.516715415976
FDS20,OUT046,2869.665523148346
FDV40,OUT049,1379.9784542136185
FDZ48,OUT010,-86.89226142343693
FDS24,OUT027,2932.0148532120547
FDK44,OUT049,2828.497943221719
FDS48,OUT045,2339.1628031702317
FDK26,OUT010,1102.7134493698925
FDD23,OUT045,2937.07155905272
NCH54,OUT017,2634.2183373391244
NCP14,OUT010,-188.76888283440962
FDM60,OUT010,-1102.8992058263393
FDV24,OUT017,2476.40494216321
FDH08,OUT018,3307.193971473377
FDS12,OUT027,3456.9008641950704
FDR39,OUT027,4257.419862283461
FDP12,OUT027,2172.1116928418473
DRF60,OUT027,5054.840035189799
FDC09,OUT035,1883.508662707903
FDF50,OUT018,2792.6310969882425
FDG28,OUT035,3949.8115523137803
NCE19,OUT017,1057.1553589040072
NCM53,OUT010,-135.3811978541762
NCN18,OUT049,1869.17236579289
FDF32,OUT035,3238.1001142024825
FDF11,OUT013,3794.367550112072
DRI59,OUT049,3568.4143166368212
NCG54,OUT035,2780.94239834641
FDM44,OUT046,1678.2034344736808
FDT57,OUT018,3413.2142606190373
FDV24,OUT046,2369.635711729051
FDI50,OUT019,1710.7204506835246
FDS09,OUT035,1104.3527497603097
NCC31,OUT027,3861.48683498857
FDQ07,OUT019,1570.356060077906
FDC22,OUT017,3127.2816064612593
FDZ56,OUT046,2686.5134977821212
FDZ40,OUT019,-886.7626110244202
FDS46,OUT027,3392.078903943196
DRD24,OUT045,2178.0225931934365
FDV45,OUT017,3076.1107171873223
FDL26,OUT045,2402.3300001392604
FDA56,OUT018,1738.9110946749893
FDN27,OUT046,1901.254511769207
FDM20,OUT049,3893.609271459049
FDO16,OUT017,1507.2173898711965
FDL03,OUT035,3249.545728230856
FDE58,OUT046,1865.6219302935885
FDI02,OUT027,3275.7956275253114
NCC55,OUT019,-1192.3770005445695
FDR03,OUT018,2987.9011520547065
FDB14,OUT017,1662.1679460339803
FDR45,OUT013,3772.579260204854
NCN07,OUT017,2178.6437601828293
FDM51,OUT019,-145.53768410605835
FDT52,OUT027,5264.676501721277
FDL26,OUT046,2437.1437828470134
NCZ42,OUT046,3677.8689670361728
DRI47,OUT019,456.8521841976891
FDW40,OUT013,2322.447274960207
FDN34,OUT046,2710.536077948421
FDS01,OUT035,2961.649013313179
NCG55,OUT045,1786.9058715791368
FDC11,OUT035,1578.8896400684453
FDX35,OUT018,3287.5528220412066
NCB06,OUT046,2504.743622035888
FDR09,OUT019,2147.0068762252145
FDC53,OUT017,1723.170131439299
FDY45,OUT013,3990.4304464530273
FDA22,OUT010,754.8653210773739
FDE02,OUT035,1702.4437496190926
FDW21,OUT045,1637.8254474510607
FDV34,OUT046,1307.5016795396918
FDS59,OUT049,1937.4107538080568
NCW17,OUT017,2147.712294950032
NCK54,OUT046,1804.4971605622186
FDG17,OUT019,1966.895547125665
FDG35,OUT017,2883.7181900134233
FDD08,OUT010,-1134.5765725347387
NCO07,OUT017,3381.119354802671
FDJ10,OUT010,409.07438167931946
FDW36,OUT017,1811.7912010783195
FDW21,OUT010,-104.4617286760116
FDY19,OUT017,2023.89816239477
DRE03,OUT013,889.3223243086396
NCC55,OUT049,786.1303113732896
FDH52,OUT010,-728.1369806091913
FDO09,OUT017,4203.267619634895
FDU43,OUT045,3686.948731205221
FDX09,OUT010,883.5188100450093
FDH40,OUT019,-431.88709691310396
FDW58,OUT017,1823.7420261733266
FDC47,OUT017,3624.105850522046
NCR41,OUT035,1674.3492540532363
DRG49,OUT035,3913.447603866278
FDC52,OUT027,3894.603804957203
FDY13,OUT046,1276.9689188702807
FDY35,OUT013,915.8285060569293
FDI35,OUT017,2960.6368349259706
NCU18,OUT049,2342.630963122252
FDY33,OUT018,2273.2012978670023
FDC15,OUT027,3895.312389893486
FDU01,OUT049,3082.509728156461
NCU42,OUT046,2650.1568886481646
NCV29,OUT018,2512.732021311834
NCY30,OUT017,2959.9824709975323
FDQ46,OUT049,1913.0945804426656
FDG58,OUT027,3895.060673733045
FDK33,OUT017,3446.548753172122
NCD07,OUT045,1756.652065149467
NCX29,OUT027,3699.261649927384
NCT42,OUT013,2382.2837082161277
DRN59,OUT035,948.0167681826267
FDI44,OUT035,1465.3501433905146
FDA45,OUT049,2867.5663693608917
FDP31,OUT045,1088.4448376179612
FDY01,OUT046,1874.2015536922436
FDT09,OUT018,1921.912497617521
DRH03,OUT027,2974.0502070127973
FDA36,OUT018,2682.4973303911747
NCF31,OUT017,2514.3089967550286
FDG14,OUT049,2548.190458518066
FDG28,OUT027,5255.859874286133
FDU14,OUT049,3974.3028500453993
FDY47,OUT019,277.6410696736891
FDI56,OUT049,1604.5953567263807
DRD01,OUT013,1058.2901272256613
FDM22,OUT046,1015.6800257938502
FDH33,OUT013,806.1190529789505
DRZ24,OUT013,1906.8063733416138
NCQ38,OUT046,1707.0368517346753
FDO16,OUT027,2848.951686969092
FDU07,OUT027,3804.067224551217
NCB07,OUT013,3053.215632751302
FDU48,OUT045,2070.677503858483
NCM43,OUT045,2539.136910731931
FDR31,OUT010,477.44426877699766
DRK49,OUT018,485.86409650239136
NCI30,OUT010,1891.285196125548
DRD60,OUT017,2935.47351445511
NCG19,OUT046,3591.594898092402
FDH12,OUT035,1864.0621203508304
FDM32,OUT035,1664.4357517254268
FDM27,OUT035,2628.2187787986013
NCU53,OUT027,4016.9563628576084
NCQ18,OUT046,1583.418864522507
FDS10,OUT013,2857.0583962721134
FDB33,OUT027,3943.712059634526
FDI12,OUT013,1500.6283829248798
NCW42,OUT013,3454.6539365411904
NCC06,OUT018,1793.7615499003132
FDW02,OUT017,2170.502748485485
NCD43,OUT017,1793.7506507598987
FDM57,OUT018,1168.9960201417912
FDA58,OUT017,3746.909297591486
FDK56,OUT046,2868.8594684072377
FDP52,OUT045,3566.3611914910975
FDW20,OUT018,1741.1552858084333
FDS52,OUT049,1776.7492541255112
NCT29,OUT018,1649.0057833972264
NCL54,OUT013,2751.190786537154
FDC05,OUT045,3073.9849426773417
FDF34,OUT035,3278.409530159692
FDP03,OUT027,3472.9430691699044
FDD32,OUT010,-434.45057683997095
FDZ10,OUT045,1993.9399995433128
FDZ40,OUT035,1122.396352544152
FDD51,OUT018,516.6908408515736
NCY30,OUT019,946.5225128342364
FDP58,OUT017,3467.8473464158474
FDV49,OUT017,4193.470258837231
FDY24,OUT019,-941.3729488748818
NCO55,OUT017,1823.9188677395111
FDR13,OUT017,2050.3628466866135
FDS51,OUT017,1189.7139975779817
FDP26,OUT045,1615.8048418602518
NCB54,OUT027,3480.877273452857
FDF32,OUT017,3166.545879539179
FDN31,OUT018,2700.7869137715848
DRM48,OUT017,765.514862237522
FDN20,OUT049,2775.5039837737663
DRL01,OUT046,3623.2447469826934
FDV56,OUT049,1913.0969256332853
DRH13,OUT027,3174.456517837271
FDA03,OUT017,2462.1273793855808
FDF47,OUT027,4894.181646105174
FDX32,OUT046,2355.1917781837597
FDX57,OUT049,1735.696890063731
NCA30,OUT045,2873.1188278889927
FDO49,OUT013,974.9194416484191
FDL04,OUT019,-167.80036313159735
DRM48,OUT035,825.1720133676997
FDR16,OUT013,3368.339571015939
NCC19,OUT018,2710.4954688865064
NCE42,OUT045,3570.9096482473738
FDY24,OUT017,1090.8768399209455
FDH19,OUT049,2878.5713045227576
FDJ46,OUT013,2759.4005106592604
FDN45,OUT010,1587.3242280400898
FDY08,OUT035,2398.7722052657077
FDZ37,OUT035,1626.755755063699
NCT30,OUT045,777.8860070461749
DRY23,OUT018,526.9236785631015
NCZ30,OUT018,1682.2336779154034
FDC44,OUT018,1542.3901521750865
FDB45,OUT035,1873.2528661931483
FDY04,OUT013,2669.5588390578996
FDM27,OUT046,2525.920354241984
FDZ43,OUT017,3877.3536169435333
FDT39,OUT019,601.4654602955151
NCC06,OUT019,170.06455910455827
FDL15,OUT027,3876.916642173243
FDL57,OUT017,4122.935497378636
FDU08,OUT046,1628.3466397487957
FDK40,OUT017,4159.5841030772335
FDQ12,OUT010,1698.3633906983607
FDS48,OUT017,2506.1876625124255
FDP09,OUT045,3260.859024041072
FDW21,OUT049,1775.0605104626861
FDY25,OUT035,2982.066847586628
DRE13,OUT017,1524.259093100586
FDV43,OUT019,-1076.4292785361336
FDD22,OUT045,1750.7464849776081
FDM46,OUT019,-369.85680089489506
NCO30,OUT010,1013.527982640539
FDM25,OUT046,2774.9962467294727
NCN41,OUT049,2068.819982518598
FDU24,OUT045,1486.8750615272215
FDZ50,OUT046,2918.3009902878935
FDP45,OUT013,3979.404265453121
NCM54,OUT045,1947.0108556224397
FDW10,OUT019,870.9125108073143
FDP20,OUT017,2162.722826913635
FDK32,OUT046,2436.608621104291
FDN52,OUT049,1590.4450480915204
FDM58,OUT045,1787.265202090269
FDZ46,OUT027,3225.5713282307574
NCA18,OUT018,1609.5973540141667
FDD35,OUT046,1959.5496418915577
NCK31,OUT035,1027.9855964873889
FDI40,OUT027,3105.6181174778926
FDT50,OUT019,-242.28712763252042
NCT06,OUT046,2573.1894956880055
FDT31,OUT035,3112.525075986861
FDT45,OUT049,1049.294419795681
FDT13,OUT045,2881.6575647022587
FDO50,OUT045,1430.1268058976098
NCU18,OUT010,353.25052309004343
NCR54,OUT049,3114.9633747009066
NCO18,OUT018,2528.5246665039576
FDU09,OUT045,979.3510785136884
FDT13,OUT018,2683.869470102692
FDE09,OUT046,1833.3059261031515
NCK53,OUT019,-228.19243227972026
FDG45,OUT049,3413.4409530684507
DRH15,OUT035,931.4975713600529
FDO21,OUT019,1680.8301184576621
FDD14,OUT027,4297.979926227333
FDC09,OUT046,1736.2367166925633
FDH45,OUT027,2263.680314340575
FDV32,OUT046,1119.385335041548
FDG12,OUT035,2099.1132272101167
FDS32,OUT013,2328.784767887078
NCL55,OUT018,3573.0509968817373
DRE01,OUT035,3864.216987483713
DRE15,OUT049,1387.3871486913959
NCL42,OUT045,3736.224320534575
FDP31,OUT013,1161.9884008858962
FDN33,OUT018,1304.9018318460598
FDZ59,OUT046,2637.5832059627082
FDE45,OUT010,931.7170442615145
FDJ07,OUT013,1961.6670586195603
FDQ45,OUT018,2670.282769785315
FDM33,OUT027,4824.03969017104
FDO15,OUT010,-519.8793843700552
FDM46,OUT013,1552.2680968235738
FDR03,OUT045,3190.146912832838
FDY49,OUT018,2422.8546695172167
FDQ60,OUT045,1893.145712523103
FDW10,OUT049,2873.0294967280424
FDO51,OUT049,966.9287911132589
FDJ40,OUT018,1551.9973485984347
FDS20,OUT018,2597.080712696285
FDU45,OUT013,1923.327177921352
FDV02,OUT035,2814.6978870450134
FDN09,OUT046,3749.953720491577
NCM55,OUT027,4327.740943355285
FDN23,OUT018,2074.741018481074
FDY31,OUT010,450.2085101045566
FDW03,OUT010,-72.42038015893888
FDD14,OUT046,2856.4465218491882
FDV23,OUT017,2110.067474773323
DRI03,OUT045,2682.7673466244787
FDN13,OUT035,1758.848205106832
FDF45,OUT027,2527.520464847723
FDU46,OUT035,1659.9024346962124
FDB57,OUT049,3617.7675884732244
FDV12,OUT049,1780.8452666320347
FDQ58,OUT013,2424.8736722459907
NCA18,OUT017,1958.020084250711
FDH52,OUT049,1217.0359060082667
FDM24,OUT018,2151.712317847277
NCP43,OUT027,4256.692458316625
NCO18,OUT019,906.7840279517628
FDM32,OUT017,1615.1951628050076
NCL07,OUT017,801.8355201841139
FDK03,OUT013,3992.6014048678235
FDP59,OUT017,1831.4802249927106
FDQ24,OUT049,3974.6046895291042
FDQ16,OUT018,1532.9992584428555
FDU44,OUT013,2626.3319340125645
FDH28,OUT010,-1126.9730431551757
FDV28,OUT019,-1200.6081058872214
FDM22,OUT045,947.9048317784269
FDR56,OUT046,3097.6420990126912
FDV39,OUT049,3183.5460407535566
FDU37,OUT019,-506.2554593686941
FDQ11,OUT010,2181.318352340776
FDX02,OUT045,3412.8624213442704
NCS42,OUT018,1242.9976161790153
FDY57,OUT027,3014.870063125643
FDB21,OUT049,3819.707638948528
FDE28,OUT017,3682.566788376781
FDQ55,OUT017,1994.7399937775826
FDA48,OUT049,3546.5897334169167
FDZ19,OUT045,2679.175895925467
NCC43,OUT045,3797.533790777963
NCV18,OUT046,1335.3616333727464
NCA42,OUT018,2216.540000792901
FDY45,OUT046,3949.4901743402124
NCC30,OUT045,2735.645586799643
FDM57,OUT013,1506.8977422823814
FDL09,OUT010,774.8499612435278
FDB09,OUT027,3448.7555113464277
FDT44,OUT035,2054.2912025825212
NCT06,OUT027,3995.361252058188
FDX26,OUT049,2976.6025205813744
FDK32,OUT013,2507.85320723159
DRA12,OUT046,2240.555734008263
FDO46,OUT010,1114.5086027150594
FDE52,OUT013,1519.1171949899249
NCH42,OUT045,3497.0430517374716
FDV08,OUT035,911.3748663967806
FDB47,OUT018,3019.2740409785856
FDC28,OUT010,-107.05902359027448
FDD22,OUT046,1837.3886828013356
FDS07,OUT027,3271.5142342946597
DRI13,OUT045,3300.9525921478003
FDG32,OUT018,3175.431266449994
FDU14,OUT017,3974.357373813827
FDD28,OUT019,-863.5343473333986
NCP41,OUT017,1880.0758094104442
FDS08,OUT049,2867.4808204782853
FDX47,OUT045,2491.0961936528665
FDC53,OUT019,-183.08310710177125
FDQ19,OUT035,3925.8699671290337
FDL14,OUT045,2453.0417453724676
FDM33,OUT019,1545.529751985553
FDA51,OUT045,1789.4543607980434
FDZ27,OUT018,617.8500868763141
FDT04,OUT046,745.1133388159932
DRC13,OUT049,2123.6492412256903
FDR16,OUT027,4791.908717572181
FDQ03,OUT027,5116.804555195457
FDE38,OUT035,2799.880184558737
DRH23,OUT027,2382.2669890797824
FDT11,OUT019,1140.327221800766
FDD09,OUT035,2973.961183574228
FDR40,OUT045,1369.1912077659683
FDX07,OUT017,3008.136799118484
FDR07,OUT035,1749.1510317052605
FDA51,OUT017,1966.61237661372
FDT59,OUT019,1724.4349580823591
FDF20,OUT017,3170.503965029034
FDR13,OUT045,1861.18443003521
FDY26,OUT049,3434.025570751617
FDW04,OUT017,2214.5996471749413
FDK52,OUT017,3614.2038185304746
FDN60,OUT049,2589.7378894578983
FDM09,OUT019,864.2300017043093
FDP46,OUT049,1549.0845611612856
FDB50,OUT019,-573.1607888004194
NCQ29,OUT049,4059.9903549694804
FDP16,OUT027,5234.028163519494
FDX33,OUT018,2308.2185742593497
FDP07,OUT010,1234.3032445053993
FDN22,OUT046,3885.831243409358
FDF39,OUT049,4192.606425094747
FDS21,OUT017,1225.8229377337705
NCM42,OUT013,1771.391235441853
FDK50,OUT019,718.2668158042624
DRF13,OUT027,3745.2447666146263
FDH35,OUT018,2322.921434430208
FDP60,OUT018,1344.243213387304
DRJ49,OUT027,3490.5195994250876
NCT42,OUT019,481.82765673243887
FDE38,OUT049,2758.022864779174
FDI04,OUT049,3254.5169827794257
NCH54,OUT045,2418.423030335229
FDT56,OUT049,1174.120743946718
DRD15,OUT018,3325.4242003411237
FDV58,OUT013,3056.014167390727
FDP21,OUT049,3095.277734262837
FDH05,OUT013,3685.592009742609
FDR10,OUT027,4000.421786931593
NCP06,OUT045,2297.753050307424
FDF33,OUT049,1848.1286810770205
DRK37,OUT013,2970.4808309154437
DRH49,OUT045,1335.8893244760393
FDT58,OUT013,2678.2489857618516
FDD41,OUT018,1474.5376143259084
FDP40,OUT018,1584.4571795935951
FDM51,OUT027,3140.7604525666616
FDO45,OUT010,-383.520027396327
FDW33,OUT010,-154.28692155938245
FDY24,OUT045,924.1579232930424
FDB10,OUT010,1784.7055183664418
FDM40,OUT035,2373.1445972061965
NCI06,OUT017,2926.585851253407
FDW12,OUT019,470.4216477740455
FDX48,OUT027,3939.0364796820286
NCW05,OUT027,3127.617466533118
FDX27,OUT017,1696.2833136456222
DRM37,OUT045,3007.0754471447012
FDA38,OUT045,3697.208807405391
FDR36,OUT046,779.8595724241337
FDZ45,OUT046,3104.1287347296234
FDG05,OUT017,2630.618717805765
FDK28,OUT013,4032.1392626760185
FDV47,OUT045,1370.888264396382
FDN21,OUT045,2472.439925693682
FDP20,OUT027,3476.4692913653635
FDI35,OUT045,2798.1659975007487
DRY23,OUT013,850.0606313851754
FDA56,OUT017,2100.6825551822944
FDB09,OUT013,2037.1439408277809
NCO26,OUT027,3296.7394616761976
FDQ49,OUT018,2266.7994560137104
FDI52,OUT027,3389.268830759643
FDZ44,OUT027,3343.094083946907
FDZ09,OUT018,2326.2317234354405
FDY03,OUT049,1987.748895858496
NCG42,OUT017,2161.3863943217716
DRI13,OUT027,4803.774718889855
FDQ32,OUT013,2111.8934924948962
FDW16,OUT035,1709.6640867186109
FDU27,OUT046,862.5169781751509
FDR28,OUT010,754.0430750229268
FDQ49,OUT010,675.8180454778983
FDS37,OUT046,1890.9385509839599
FDW26,OUT018,3200.6228038597837
FDX12,OUT018,3504.045408519439
NCP06,OUT013,2415.612028633129
FDW45,OUT010,447.83639307993667
NCN30,OUT049,1654.0620828130047
FDN24,OUT049,1043.5134498189273
NCL41,OUT027,2055.917474258302
FDR02,OUT019,-54.093384770568946
FDD09,OUT010,967.8574317145205
FDS33,OUT010,-346.76455580313734
FDU22,OUT045,1860.8550434922633
FDI53,OUT013,2622.464713721365
DRH01,OUT049,2840.7666802083468
FDX32,OUT013,2344.996605877654
NCP30,OUT018,465.9369494751363
FDB60,OUT045,3021.0965484658036
FDB14,OUT049,1675.5162447074827
NCP02,OUT035,1149.7455628314417
FDJ10,OUT017,2373.4569262893033
FDG34,OUT046,1841.6375165600637
NCB18,OUT017,1552.1957515816787
FDM16,OUT049,1411.3794007797692
FDW25,OUT018,1154.0688502612823
FDB35,OUT010,-315.48962706005193
DRN11,OUT013,2267.9330051297634
FDF41,OUT019,1947.9874302475869
FDH16,OUT045,1414.6172390842808
NCQ50,OUT018,3011.1584550727594
DRH23,OUT018,693.1737780348169
DRJ37,OUT013,2424.4122096420283
DRJ24,OUT027,4296.009560386762
FDY16,OUT035,3040.5990455224173
FDQ27,OUT045,1700.249710544209
FDZ33,OUT045,2286.2898077240657
FDF29,OUT045,2103.8001747516532
FDA08,OUT049,2721.813316117284
FDG31,OUT046,1128.8016682174043
FDE34,OUT019,1066.1782164240835
NCR30,OUT027,2652.6205167334792
FDV33,OUT035,4177.0299562008695
DRZ24,OUT018,1650.878118013892
NCL54,OUT035,2810.9084952995145
FDR12,OUT049,2884.0703004971747
NCC54,OUT046,3712.623917446773
DRN59,OUT013,856.5306678035039
FDX50,OUT019,-66.28745875591244
FDV31,OUT027,4213.840782339434
NCA29,OUT027,4129.5770403385795
FDW60,OUT049,2934.901547417038
FDX08,OUT017,2986.1518446559976
DRD49,OUT013,3647.374343869553
FDD33,OUT046,3555.0671501116017
FDW35,OUT013,844.8717689614413
FDJ36,OUT017,1815.9681130044432
FDV51,OUT035,2783.3769803438377
FDW36,OUT046,1741.853053003917
FDH35,OUT046,2602.9311278690298
NCS30,OUT027,3484.6330032503392
FDN49,OUT017,859.3003793390039
FDL08,OUT018,3530.892900783335
FDI09,OUT013,3765.984162814073
FDP19,OUT018,1768.548096743793
FDU21,OUT010,-1183.353436590926
NCP41,OUT045,1689.4040913301528
FDY10,OUT013,1877.8005249683354
FDP12,OUT018,478.84897447268713
NCN26,OUT049,1948.3575469485852
FDK44,OUT013,2764.771677680726
FDC28,OUT049,1868.4987103530825
FDJ41,OUT027,5506.0500960363215
NCT29,OUT035,2111.792935596398
NCH42,OUT019,1669.1867966175537
FDU60,OUT018,2410.613581830089
FDS02,OUT045,2964.8400583555617
FDC51,OUT046,2031.5327257508197
FDU03,OUT013,2933.9809439421974
FDX39,OUT045,3286.618884397506
NCY05,OUT010,-1195.9289058120785
NCL06,OUT027,5411.168849586517
FDD32,OUT035,1536.4190736003238
NCN41,OUT045,1903.451481266609
NCX53,OUT049,2341.72081401888
FDU57,OUT019,550.926279862253
FDQ23,OUT046,1713.9832958596724
FDQ52,OUT045,3779.61611471161
FDC14,OUT045,744.9841200615281
FDY09,OUT035,2937.1009963597944
FDQ28,OUT045,2462.278552477764
FDV25,OUT046,3431.973734931055
FDJ07,OUT035,2034.7412984966898
DRB25,OUT049,1819.8641992989772
FDK52,OUT019,1607.808812944119
FDY52,OUT027,2530.961849995847
FDB28,OUT046,3083.838935565286
FDT36,OUT035,812.7085649432761
FDV25,OUT017,3553.710631953423
NCN07,OUT027,3508.535365632502
FDC57,OUT017,3179.768883624615
FDQ03,OUT018,3433.7820224867096
FDU23,OUT017,2745.5930535227862
NCX41,OUT035,3435.254853927271
NCD06,OUT035,963.677310618868
FDW08,OUT045,1645.1142304593259
NCU29,OUT017,2402.0847538806597
NCE06,OUT013,2555.530508592239
FDV52,OUT010,42.80905039322863
FDB02,OUT017,2927.906557747108
NCR18,OUT045,718.6040403882173
FDK16,OUT049,1648.3596959752865
NCQ29,OUT010,2064.303391236399
FDZ01,OUT019,-95.49243015080015
FDW27,OUT035,2643.076828553688
FDD17,OUT018,3430.4553329879495
FDW39,OUT013,2836.613192324187
DRH59,OUT045,1149.4180822161838
FDS52,OUT013,1730.6869540480986
FDU40,OUT027,4497.142306891735
NCF54,OUT013,2756.864869511252
FDH46,OUT045,1674.6360055829607
NCP14,OUT049,1761.909725646529
FDH50,OUT049,3026.8377259587287
DRF15,OUT010,544.9587757178269
FDV27,OUT027,2940.768290577664
NCJ06,OUT049,2034.2001682741047
FDN02,OUT018,2942.875405644472
FDQ51,OUT049,983.5764502325457
FDQ07,OUT017,3602.2252116570494
FDS45,OUT049,1880.6478637573023
NCJ06,OUT045,1885.124090993073
FDD36,OUT035,2057.764724229507
FDY25,OUT045,2799.9806429989403
FDU52,OUT046,2448.9267790765825
DRK47,OUT017,3606.0765457987927
NCL30,OUT017,2140.1744811809713
FDN22,OUT035,4043.478961050573
