
Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK31,OUT035,754.5960957264956
FDI40,OUT027,2513.0798546666656
FDT50,OUT019,230.00859181286546
NCT06,OUT046,2811.181403212852
FDT31,OUT035,2880.9695613636372
FDT45,OUT049,876.3205797979803
FDT13,OUT045,3087.507511282053
FDO50,OUT045,1364.0491539906106
NCU18,OUT010,286.41777051282054
NCR54,OUT049,3087.507511282053
NCO18,OUT018,2736.96842987552
FDU09,OUT045,876.3205797979803
FDT13,OUT018,3087.507511282053
FDE09,OUT046,1722.331611173185
NCK53,OUT019,230.00859181286546
FDG45,OUT049,3593.141235125448
DRH15,OUT035,637.5735090128752
FDO21,OUT019,542.9755395973148
FDD14,OUT027,5669.163351428569
FDC09,OUT046,1722.331611173185
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,1874.4309598591553
FDS32,OUT013,1936.5082478260867
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3593.141235125448
DRE15,OUT049,1248.2233455555559
NCL42,OUT045,4109.900606217618
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1248.2233455555559
FDZ59,OUT046,2384.015126168225
FDE45,OUT010,384.48867398374017
FDJ07,OUT013,1874.4309598591553
FDQ45,OUT018,3389.2269793548367
FDM33,OUT027,5669.163351428569
FDO15,OUT010,130.3334905660378
FDM46,OUT013,1443.524701863354
FDR03,OUT045,3753.000099363056
FDY49,OUT018,2346.648786938775
FDQ60,OUT045,1874.4309598591553
FDW10,OUT049,2736.96842987552
FDO51,OUT049,637.5735090128752
FDJ40,OUT018,1509.4323129186605
FDS20,OUT018,3389.2269793548367
FDU45,OUT013,1874.4309598591553
FDV02,OUT035,2811.181403212852
FDN09,OUT046,4109.900606217618
NCM55,OUT027,5669.163351428569
FDN23,OUT018,2346.648786938775
FDY31,OUT010,384.48867398374017
FDW03,OUT010,230.00859181286546
FDD14,OUT046,2880.9695613636372
FDV23,OUT017,2054.215706620208
DRI03,OUT045,2736.96842987552
FDN13,OUT035,1554.0070756410262
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1364.0491539906106
FDB57,OUT049,3753.000099363056
FDV12,OUT049,1509.4323129186605
FDQ58,OUT013,2346.648786938775
NCA18,OUT017,1874.4309598591553
FDH52,OUT049,876.3205797979803
FDM24,OUT018,2346.648786938775
NCP43,OUT027,5669.163351428569
NCO18,OUT019,384.48867398374017
FDM32,OUT017,1364.0491539906106
NCL07,OUT017,552.5502107784429
FDK03,OUT013,4333.8915159235685
FDP59,OUT017,1722.331611173185
FDQ24,OUT049,4105.140110975608
FDQ16,OUT018,1509.4323129186605
FDU44,OUT013,2346.648786938775
FDH28,OUT010,130.3334905660378
FDV28,OUT019,130.3334905660378
FDM22,OUT045,876.3205797979803
FDR56,OUT046,3087.507511282053
FDV39,OUT049,3087.507511282053
FDU37,OUT019,130.3334905660378
FDQ11,OUT010,542.9755395973148
FDX02,OUT045,3753.000099363056
NCS42,OUT018,1248.2233455555559
FDY57,OUT027,2513.0798546666656
FDB21,OUT049,3593.141235125448
FDE28,OUT017,3593.141235125448
FDQ55,OUT017,1874.4309598591553
FDA48,OUT049,3593.141235125448
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4105.140110975608
NCV18,OUT046,1443.524701863354
NCA42,OUT018,2346.648786938775
FDY45,OUT046,4105.140110975608
NCC30,OUT045,2736.96842987552
FDM57,OUT013,1443.524701863354
FDL09,OUT010,384.48867398374017
FDB09,OUT027,3175.3359881578954
FDT44,OUT035,1874.4309598591553
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3389.2269793548367
FDK32,OUT013,2346.648786938775
DRA12,OUT046,2202.2990201117304
FDO46,OUT010,542.9755395973148
FDE52,OUT013,1248.2233455555559
NCH42,OUT045,4109.900606217618
FDV08,OUT035,637.5735090128752
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,230.00859181286546
FDD22,OUT046,1874.4309598591553
FDS07,OUT027,3175.3359881578954
DRI13,OUT045,3753.000099363056
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4105.140110975608
FDD28,OUT019,130.3334905660378
NCP41,OUT017,1722.331611173185
FDS08,OUT049,2736.96842987552
FDX47,OUT045,2384.015126168225
FDC53,OUT019,230.00859181286546
FDQ19,OUT035,4109.900606217618
FDL14,OUT045,2384.015126168225
FDM33,OUT019,542.9755395973148
FDA51,OUT045,1874.4309598591553
FDZ27,OUT018,754.5960957264956
FDT04,OUT046,637.5735090128752
DRC13,OUT049,2202.2990201117304
FDR16,OUT027,5669.163351428569
FDQ03,OUT027,5669.163351428569
FDE38,OUT035,2384.015126168225
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973148
FDD09,OUT035,2736.96842987552
FDR40,OUT045,1364.0491539906106
FDX07,OUT017,2880.9695613636372
FDR07,OUT035,1554.0070756410262
FDA51,OUT017,1874.4309598591553
FDT59,OUT019,542.9755395973148
FDF20,OUT017,3087.507511282053
FDR13,OUT045,1874.4309598591553
FDY26,OUT049,3753.000099363056
FDW04,OUT017,2054.215706620208
FDK52,OUT017,3593.141235125448
FDN60,OUT049,2811.181403212852
FDM09,OUT019,384.48867398374017
FDP46,OUT049,1248.2233455555559
FDB50,OUT019,130.3334905660378
NCQ29,OUT049,4105.140110975608
FDP16,OUT027,5669.163351428569
FDX33,OUT018,2346.648786938775
FDP07,OUT010,542.9755395973148
FDN22,OUT046,4105.140110975608
FDF39,OUT049,4105.140110975608
FDS21,OUT017,876.3205797979803
NCM42,OUT013,1722.331611173185
FDK50,OUT019,384.48867398374017
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2346.648786938775
FDP60,OUT018,1509.4323129186605
DRJ49,OUT027,3175.3359881578954
NCT42,OUT019,384.48867398374017
FDE38,OUT049,2384.015126168225
FDI04,OUT049,3087.507511282053
NCH54,OUT045,2811.181403212852
FDT56,OUT049,876.3205797979803
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2880.9695613636372
FDP21,OUT049,3087.507511282053
FDH05,OUT013,3593.141235125448
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2539.394235877861
FDF33,OUT049,1509.4323129186605
DRK37,OUT013,3087.507511282053
DRH49,OUT045,1364.0491539906106
FDT58,OUT013,2346.648786938775
FDD41,OUT018,1509.4323129186605
FDP40,OUT018,1509.4323129186605
FDM51,OUT027,2513.0798546666656
FDO45,OUT010,230.00859181286546
FDW33,OUT010,230.00859181286546
FDY24,OUT045,876.3205797979803
FDB10,OUT010,542.9755395973148
FDM40,OUT035,2054.215706620208
NCI06,OUT017,3389.2269793548367
FDW12,OUT019,384.48867398374017
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.3359881578954
FDX27,OUT017,1554.0070756410262
DRM37,OUT045,3087.507511282053
FDA38,OUT045,4109.900606217618
FDR36,OUT046,637.5735090128752
FDZ45,OUT046,3087.507511282053
FDG05,OUT017,2811.181403212852
FDK28,OUT013,4333.8915159235685
FDV47,OUT045,1364.0491539906106
FDN21,OUT045,2811.181403212852
FDP20,OUT027,3175.3359881578954
FDI35,OUT045,3389.2269793548367
DRY23,OUT013,637.5735090128752
FDA56,OUT017,2202.2990201117304
FDB09,OUT013,1936.5082478260867
NCO26,OUT027,3175.3359881578954
FDQ49,OUT018,2346.648786938775
FDI52,OUT027,3175.3359881578954
FDZ44,OUT027,3175.3359881578954
FDZ09,OUT018,2346.648786938775
FDY03,OUT049,1874.4309598591553
NCG42,OUT017,2202.2990201117304
DRI13,OUT027,5669.163351428569
FDQ32,OUT013,1936.5082478260867
FDW16,OUT035,1443.524701863354
FDU27,OUT046,754.5960957264956
FDR28,OUT010,384.48867398374017
FDQ49,OUT010,384.48867398374017
FDS37,OUT046,1874.4309598591553
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2346.648786938775
FDW45,OUT010,384.48867398374017
NCN30,OUT049,1509.4323129186605
FDN24,OUT049,876.3205797979803
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286546
FDD09,OUT010,384.48867398374017
FDS33,OUT010,230.00859181286546
FDU22,OUT045,2054.215706620208
FDI53,OUT013,2346.648786938775
DRH01,OUT049,2736.96842987552
FDX32,OUT013,1936.5082478260867
NCP30,OUT018,637.5735090128752
FDB60,OUT045,3087.507511282053
FDB14,OUT049,1248.2233455555559
NCP02,OUT035,876.3205797979803
FDJ10,OUT017,2054.215706620208
FDG34,OUT046,1722.331611173185
NCB18,OUT017,1443.524701863354
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1248.2233455555559
FDB35,OUT010,230.00859181286546
DRN11,OUT013,1936.5082478260867
FDF41,OUT019,542.9755395973148
FDH16,OUT045,1364.0491539906106
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,876.3205797979803
DRJ37,OUT013,2346.648786938775
DRJ24,OUT027,5669.163351428569
FDY16,OUT035,2880.9695613636372
FDQ27,OUT045,1722.331611173185
FDZ33,OUT045,2539.394235877861
FDF29,OUT045,2202.2990201117304
FDA08,OUT049,2811.181403212852
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.9755395973148
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4105.140110975608
DRZ24,OUT018,1936.5082478260867
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3593.141235125448
DRN59,OUT013,754.5960957264956
FDX50,OUT019,230.00859181286546
FDV31,OUT027,5669.163351428569
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.96842987552
FDX08,OUT017,3389.2269793548367
DRD49,OUT013,3593.141235125448
FDD33,OUT046,3593.141235125448
FDW35,OUT013,637.5735090128752
FDJ36,OUT017,1722.331611173185
FDV51,OUT035,2811.181403212852
FDW36,OUT046,1722.331611173185
FDH35,OUT046,2811.181403212852
NCS30,OUT027,3175.3359881578954
FDN49,OUT017,637.5735090128752
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3593.141235125448
FDP19,OUT018,1936.5082478260867
FDU21,OUT010,130.3334905660378
NCP41,OUT045,1722.331611173185
FDY10,OUT013,1874.4309598591553
FDP12,OUT018,552.5502107784429
NCN26,OUT049,1874.4309598591553
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1509.4323129186605
FDJ41,OUT027,5669.163351428569
NCT29,OUT035,2054.215706620208
NCH42,OUT019,542.9755395973148
FDU60,OUT018,2346.648786938775
FDS02,OUT045,3087.507511282053
FDC51,OUT046,2202.2990201117304
FDU03,OUT013,2880.9695613636372
FDX39,OUT045,3753.000099363056
NCY05,OUT010,130.3334905660378
NCL06,OUT027,5669.163351428569
FDD32,OUT035,1364.0491539906106
NCN41,OUT045,2054.215706620208
NCX53,OUT049,2202.2990201117304
FDU57,OUT019,384.48867398374017
FDQ23,OUT046,1722.331611173185
FDQ52,OUT045,4333.8915159235685
FDC14,OUT045,637.5735090128752
FDY09,OUT035,2736.96842987552
FDQ28,OUT045,2539.394235877861
FDV25,OUT046,3753.000099363056
FDJ07,OUT035,1874.4309598591553
DRB25,OUT049,1509.4323129186605
FDK52,OUT019,542.9755395973148
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3087.507511282053
FDT36,OUT035,552.5502107784429
FDV25,OUT017,3753.000099363056
NCN07,OUT027,3175.3359881578954
FDC57,OUT017,2880.9695613636372
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2811.181403212852
NCX41,OUT035,3753.000099363056
NCD06,OUT035,754.5960957264956
FDW08,OUT045,1722.331611173185
NCU29,OUT017,2384.015126168225
NCE06,OUT013,2346.648786938775
FDV52,OUT010,286.41777051282054
FDB02,OUT017,2736.96842987552
NCR18,OUT045,637.5735090128752
FDK16,OUT049,1509.4323129186605
NCQ29,OUT010,542.9755395973148
FDZ01,OUT019,230.00859181286546
FDW27,OUT035,2384.015126168225
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2736.96842987552
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1722.331611173185
FDU40,OUT027,5669.163351428569
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1722.331611173185
NCP14,OUT049,1509.4323129186605
FDH50,OUT049,3389.2269793548367
DRF15,OUT010,384.48867398374017
FDV27,OUT027,2513.0798546666656
NCJ06,OUT049,2202.2990201117304
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,754.5960957264956
FDQ07,OUT017,3593.141235125448
FDS45,OUT049,1509.4323129186605
NCJ06,OUT045,2202.2990201117304
FDD36,OUT035,1874.4309598591553
FDY25,OUT045,3389.2269793548367
FDU52,OUT046,2384.015126168225
DRK47,OUT017,3593.141235125448
NCL30,OUT017,2054.215706620208
FDN22,OUT035,4105.140110975608
NCF30,OUT027,3175.3359881578954
FDK03,OUT035,4333.8915159235685
FDT45,OUT017,876.3205797979803
NCC54,OUT027,5669.163351428569
FDP08,OUT018,2880.9695613636372
FDU44,OUT046,2811.181403212852
DRG39,OUT035,876.3205797979803
FDU32,OUT049,2202.2990201117304
